bayes,locus,p.value,adj.p.value
0.4,fadE16,0.004990877217391443,0.05717120838740526
0.4,Rv0796-Rv0797,0.004990877217391443,0.05717120838740526
0.4,bcp,0.004990877217391443,0.05717120838740526
0.4,Rv3915-Rv3916c,0.004990877217391443,0.05717120838740526
0.4,PE_PGRS34-Rv1841c,0.004990877217391443,0.05717120838740526
0.4,Rv0123-PE_PGRS2,0.004990877217391443,0.05717120838740526
0.4,sigL-rslA,0.004990877217391443,0.05717120838740526
0.4,Rv0245-Rv0246,0.004990877217391443,0.05717120838740526
0.4,Rv3172c-Rv3173c,0.004990877217391443,0.05717120838740526
0.3969465648854962,rrs,0.005515947863136583,0.06304800668890832
0.3949579831932773,fusA1,0.0058719732520358114,0.06697119820132347
0.39403973509933776,Rv3770c-Rv3770A,0.006234928024537845,0.07095619175751221
0.39361702127659576,Rv1598c,0.0064550378566266,0.07330178563869903
0.391304347826087,nadD-Rv2422,0.007306242432592258,0.08243142054875102
0.391304347826087,fecB,0.007306242432592258,0.08243142054875102
0.391304347826087,cyp135B1-Rv0569,0.007306242432592258,0.08243142054875102
0.3907284768211921,mce1B,0.00732725703384518,0.08249073241328929
0.38953488372093026,Rv0634c,0.00790495476290054,0.0886265580680627
0.3893805309734513,Rv0877,0.007906132305212088,0.0886265580680627
0.3888888888888889,sigH-Rv3224,0.008224249889695945,0.09025984941836115
0.3888888888888889,pepD,0.008224249889695945,0.09025984941836115
0.3888888888888889,Rv3224,0.008224249889695945,0.09025984941836115
0.3888888888888889,ribF,0.008224249889695945,0.09025984941836115
0.3888888888888889,Rv3683,0.008224249889695945,0.09025984941836115
0.3888888888888889,Rv0901,0.008224249889695945,0.09025984941836115
0.3888888888888889,pyrH,0.008224249889695945,0.09025984941836115
0.3888888888888889,rbfA,0.008224249889695945,0.09025984941836115
0.3888888888888889,oppA,0.008224249889695945,0.09025984941836115
0.3885350318471338,Rv3742c-ctpJ,0.008224249889695945,0.09025984941836115
0.3863636363636363,Rv1140,0.009161369764318583,0.1001262672172317
0.3860759493670886,Rv0029-Rv0030,0.009161505634585287,0.1001262672172317
0.38596491228070173,ctpB-Rv0104,0.009255822244734424,0.10094631135663482
0.3855421686746988,Rv1508c,0.009659289001763827,0.10512760483208655
0.38461538461538464,Rv0883c,0.01018811872488834,0.10884653372406217
0.38461538461538464,fum,0.01018811872488834,0.10884653372406217
0.38461538461538464,Rv0979c,0.01018811872488834,0.10884653372406217
0.38461538461538464,Rv1744c,0.01018811872488834,0.10884653372406217
0.38461538461538464,Rv1954A,0.01018811872488834,0.10884653372406217
0.38461538461538464,Rv0264c,0.01018811872488834,0.10884653372406217
0.38461538461538464,glnA4,0.01018811872488834,0.10884653372406217
0.38461538461538464,dxr,0.01018811872488834,0.10884653372406217
0.38439306358381503,serA1,0.01018811872488834,0.10884653372406217
0.38372093023255816,TB27.3,0.010228562774282413,0.10905606135105586
0.38235294117647056,Rv3401,0.01124623107202638,0.11917817745355891
0.38235294117647056,eis,0.01124623107202638,0.11917817745355891
0.38235294117647056,Rv0990c,0.01124623107202638,0.11917817745355891
0.380952380952381,blaC,0.011974427766520135,0.12562350572691966
0.380952380952381,Rv1773c,0.011974427766520135,0.12562350572691966
0.380952380952381,cydB,0.011974427766520135,0.12562350572691966
0.380952380952381,cysK1,0.011974427766520135,0.12562350572691966
0.380952380952381,wag31-Rv2146c,0.011974427766520135,0.12562350572691966
0.3783783783783784,mkl-vapC6,0.013568865346496817,0.1417824552672871
0.3783783783783784,hisS,0.013568865346496817,0.1417824552672871
0.37735849056603776,ftsQ,0.013764744981020316,0.14354270911482342
0.3770491803278688,Rv0666-rpoB,0.01402468744630292,0.14596270135466358
0.3763440860215054,ethA,0.014887101319273066,0.15402299419308868
0.3759398496240602,Rv0650,0.014887418349895487,0.15402299419308868
0.3756345177664975,cut4-Rv3453,0.014887418349895487,0.15402299419308868
0.375,Rv1610,0.0161455317296475,0.15828063409120724
0.375,Rv1087A,0.0161455317296475,0.15828063409120724
0.375,phoR,0.0161455317296475,0.15828063409120724
0.375,radA,0.0161455317296475,0.15828063409120724
0.375,sodA-Rv3847,0.0161455317296475,0.15828063409120724
0.375,pyrC,0.0161455317296475,0.15828063409120724
0.375,Rv1112-vapB32,0.0161455317296475,0.15828063409120724
0.375,vapC24,0.0161455317296475,0.15828063409120724
0.375,aceAa,0.0161455317296475,0.15828063409120724
0.375,moaB1,0.0161455317296475,0.15828063409120724
0.375,fadE36,0.0161455317296475,0.15828063409120724
0.375,echA2-mazF1,0.0161455317296475,0.15828063409120724
0.375,Rv0713-rplN,0.0161455317296475,0.15828063409120724
0.375,Rv3237c,0.0161455317296475,0.15828063409120724
0.375,Rv0497,0.0161455317296475,0.15828063409120724
0.375,Rv2160A,0.0161455317296475,0.15828063409120724
0.375,Rv0947c,0.0161455317296475,0.15828063409120724
0.375,Rv1339,0.0161455317296475,0.15828063409120724
0.375,Rv2774c,0.0161455317296475,0.15828063409120724
0.375,Rv2859c,0.0161455317296475,0.15828063409120724
0.375,cyp136,0.0161455317296475,0.15828063409120724
0.375,Rv1961-vapC35,0.0161455317296475,0.15828063409120724
0.375,Rv1941-mazF5,0.0161455317296475,0.15828063409120724
0.375,Rv2630,0.0161455317296475,0.15828063409120724
0.375,Rv3352c,0.0161455317296475,0.15828063409120724
0.375,fadD36-Rv1194c,0.0161455317296475,0.15828063409120724
0.375,lpqU-eno,0.0161455317296475,0.15828063409120724
0.375,end-lpqP,0.0161455317296475,0.15828063409120724
0.37333333333333335,Rv3888c,0.016723025653302748,0.16363558746736429
0.3728813559322034,Rv0487,0.01745287543604168,0.16983776660107694
0.37254901960784315,pyrH-Rv2884,0.01748011742451927,0.16983776660107694
0.37254901960784315,narG,0.01748011742451927,0.16983776660107694
0.3723404255319149,Rv0260c-narK3,0.017486639197321963,0.16983776660107694
0.3711656441717792,PE_PGRS50-Rv3346c,0.018484470436124556,0.17888713284117513
0.3711340206185567,rpsG,0.018486712295525454,0.17888713284117513
0.3706293706293706,Rv0756c-phoP,0.018891741560622233,0.18246912743516122
0.3703703703703703,Rv0681,0.019185945978163144,0.18429069210217258
0.3703703703703703,Rv2929-fadD26,0.019185945978163144,0.18429069210217258
0.3703703703703703,Rv0412c,0.019185945978163144,0.18429069210217258
0.3695652173913043,acpS-fas,0.019774241588022656,0.18959368995109635
0.369047619047619,Rv3898c-Rv3899c,0.02043294064108847,0.19555108639140428
0.3684210526315789,fadE1,0.021082604321417286,0.19850257845794872
0.3684210526315789,Rv0361,0.021082604321417286,0.19850257845794872
0.3684210526315789,trxB1,0.021082604321417286,0.19850257845794872
0.3684210526315789,Rv0004,0.021082604321417286,0.19850257845794872
0.3684210526315789,echA14,0.021082604321417286,0.19850257845794872
0.3684210526315789,pstA2,0.021082604321417286,0.19850257845794872
0.3684210526315789,ppiA,0.021082604321417286,0.19850257845794872
0.3684210526315789,sugC,0.021082604321417286,0.19850257845794872
0.3684210526315789,Rv1422,0.021082604321417286,0.19850257845794872
0.3673469387755102,folD-relJ,0.021826720482161943,0.2051398235621504
0.36585365853658536,cyp124,0.023458748835931464,0.22008342321881935
0.3645320197044335,aceAb,0.024812401658233174,0.2319516476443762
0.36416184971098264,B11,0.024812401658233174,0.2319516476443762
0.3636363636363637,Rv1129c,0.02620473221646158,0.2381628006131534
0.3636363636363637,Rv2295,0.02620473221646158,0.2381628006131534
0.3636363636363637,fadE21,0.02620473221646158,0.2381628006131534
0.3636363636363637,Rv3642c-Rv3643,0.02620473221646158,0.2381628006131534
0.3636363636363637,Rv1104-Rv1105,0.02620473221646158,0.2381628006131534
0.3636363636363637,Rv0203,0.02620473221646158,0.2381628006131534
0.3636363636363637,irtB,0.02620473221646158,0.2381628006131534
0.3636363636363637,Rv0739,0.02620473221646158,0.2381628006131534
0.3636363636363637,Rv1762c-Rv1763,0.02620473221646158,0.2381628006131534
0.3636363636363637,Rv3583c-lpqE,0.02620473221646158,0.2381628006131534
0.3636363636363637,Rv1413,0.02620473221646158,0.2381628006131534
0.3636363636363637,mazE2,0.02620473221646158,0.2381628006131534
0.3636363636363637,Rv0813c-sseC2,0.02620473221646158,0.2381628006131534
0.3636363636363637,rplU-dctA,0.02620473221646158,0.2381628006131534
0.3636363636363637,thrU-Rv3644c,0.02620473221646158,0.2381628006131534
0.3636363636363637,fic,0.02620473221646158,0.2381628006131534
0.3617021276595745,Rv0647c-Rv0648,0.027687212696659746,0.2507656720882591
0.3617021276595745,clpC2,0.027687212696659746,0.2507656720882591
0.36,Rv2729c,0.030072166133466416,0.2696171854306091
0.36,Rv3553,0.030072166133466416,0.2696171854306091
0.36,Rv1671,0.030072166133466416,0.2696171854306091
0.36,fadE35-Rv3798,0.030072166133466416,0.2696171854306091
0.36,Rv2554c,0.030072166133466416,0.2696171854306091
0.3595505617977528,Rv1627c,0.030129141065311615,0.2696171854306091
0.3595505617977528,tyrS,0.030129141065311615,0.2696171854306091
0.358974358974359,dppB,0.03135432855042819,0.27962505955961087
0.358974358974359,pheU-PE_PGRS12,0.03135432855042819,0.27962505955961087
0.3584905660377358,Rv3635-Rv3636,0.03145059263440042,0.2800065517705548
0.35815602836879434,uvrA,0.03233257182577842,0.28737014177920206
0.35789473684210527,Rv2624c,0.03271556746262183,0.28979017879327457
0.35789473684210527,Rv1116A,0.03271556746262183,0.28979017879327457
0.35714285714285715,Rv2715,0.034101897084070076,0.29605875826717554
0.35714285714285715,cobS-Rv2209,0.034101897084070076,0.29605875826717554
0.35714285714285715,fadE24,0.034101897084070076,0.29605875826717554
0.35714285714285715,Rv3013,0.034101897084070076,0.29605875826717554
0.35714285714285715,Rv2307B,0.034101897084070076,0.29605875826717554
0.35714285714285715,Rv0406c-fgd1,0.034101897084070076,0.29605875826717554
0.35714285714285715,pyrE,0.034101897084070076,0.29605875826717554
0.35714285714285715,nuoM,0.034101897084070076,0.29605875826717554
0.35714285714285715,Rv3204,0.034101897084070076,0.29605875826717554
0.35714285714285715,cyp141-Rv3122,0.034101897084070076,0.29605875826717554
0.35714285714285715,Rv1432,0.034101897084070076,0.29605875826717554
0.35714285714285715,Rv1065,0.034101897084070076,0.29605875826717554
0.3563218390804598,iniB,0.03421752268105005,0.29657074707830633
0.3559322033898305,rplW-rplB,0.03553179577104704,0.3074126083139498
0.35555555555555557,Rv3577,0.03558587213720221,0.3074126083139498
0.3548387096774194,Rv0088,0.03701796739349106,0.3176869824670913
0.3548387096774194,kasB,0.03701796739349106,0.3176869824670913
0.3548387096774194,cysS1,0.03701796739349106,0.3176869824670913
0.3548387096774194,Rv2102,0.03701796739349106,0.3176869824670913
0.35443037974683544,Rv0953c,0.03759840517292523,0.32214018180075876
0.35384615384615387,pks11,0.03850196509166759,0.32934278963215663
0.35365853658536583,Rv3191c-metU,0.03887458929815124,0.3314686518213124
0.35353535353535354,frdD,0.03887712554313005,0.3314686518213124
0.35294117647058826,Rv3896c,0.04021094130649039,0.33789036966479963
0.35294117647058826,celA2b-PE_PGRS22,0.04021094130649039,0.33789036966479963
0.35294117647058826,fbpC,0.04021094130649039,0.33789036966479963
0.35294117647058826,Rv1531,0.04021094130649039,0.33789036966479963
0.35294117647058826,Rv1501,0.04021094130649039,0.33789036966479963
0.35294117647058826,Rv0963c-Rv0964c,0.04021094130649039,0.33789036966479963
0.35294117647058826,dnaG-dgt,0.04021094130649039,0.33789036966479963
0.35294117647058826,Rv2420c,0.04021094130649039,0.33789036966479963
0.3523809523809524,pgmA,0.04021121304702391,0.33789036966479963
0.352112676056338,Rv2571c,0.04146991519793175,0.3464874410820353
0.35185185185185186,dnaE2,0.04158674098226778,0.3464874410820353
0.35185185185185186,rbsK,0.04158674098226778,0.3464874410820353
0.35185185185185186,metE,0.04158674098226778,0.3464874410820353
0.35185185185185186,Rv0678,0.04158674098226778,0.3464874410820353
0.3516483516483517,mce3A,0.04163144230001914,0.3464874410820353
0.35135135135135137,parA,0.0427013980054064,0.354828283425877
0.35,PE_PGRS9-PE_PGRS10,0.04494898660255764,0.3694002274166236
0.35,murF,0.04494898660255764,0.3694002274166236
0.35,Rv3230c,0.04494898660255764,0.3694002274166236
0.35,Rv2980,0.04494898660255764,0.3694002274166236
0.35,ilvC,0.04494898660255764,0.3694002274166236
0.35,Rv2695,0.04494898660255764,0.3694002274166236
0.35,nuoE,0.04494898660255764,0.3694002274166236
0.3492063492063492,Rv2219,0.04613006154107857,0.37851233882060553
0.3488372093023256,fpg-rnc,0.04633017579891485,0.3789667303139613
0.3486238532110092,dinF,0.046330221089003865,0.3789667303139613
0.34838709677419355,sthA,0.04744813899854372,0.38750547216439374
0.34782608695652173,Rv3166c,0.04889470443823851,0.39561634889363
0.34782608695652173,yrbE3B,0.04889470443823851,0.39561634889363
0.34782608695652173,Rv1353c,0.04889470443823851,0.39561634889363
0.34782608695652173,Rv2166c,0.04889470443823851,0.39561634889363
0.34782608695652173,Rv1520-fadD25,0.04889470443823851,0.39561634889363
0.34782608695652173,Rv3780,0.04889470443823851,0.39561634889363
0.34615384615384615,Rv2997-Rv2998,0.0523806146462894,0.4218654118051154
0.34615384615384615,nadA,0.0523806146462894,0.4218654118051154
0.34615384615384615,Rv0397-Rv0397A,0.0523806146462894,0.4218654118051154
0.34523809523809523,Rv1922,0.05348739119395818,0.43011750061500936
0.3448275862068966,pitA,0.054058884180833155,0.4320584102086436
0.3448275862068966,mshD,0.054058884180833155,0.4320584102086436
0.3448275862068966,Rv1928c,0.054058884180833155,0.4320584102086436
0.3448275862068966,Rv3732-Rv3733c,0.054058884180833155,0.4320584102086436
0.34375,Rv0426c,0.055950243583685166,0.4451360564750636
0.34375,Rv1021,0.055950243583685166,0.4451360564750636
0.34375,pntAa,0.055950243583685166,0.4451360564750636
0.34285714285714286,Rv0296c,0.058901209906609076,0.46790263104870794
0.34210526315789475,tgs2,0.06163227020284434,0.48591104595164175
0.34210526315789475,adhA,0.06163227020284434,0.48591104595164175
0.34210526315789475,Rv3439c,0.06163227020284434,0.48591104595164175
0.34210526315789475,pta,0.06163227020284434,0.48591104595164175
0.34210526315789475,dnaN,0.06163227020284434,0.48591104595164175
0.34146341463414637,Rv3169,0.06311959672255552,0.49688885540237315
0.3409090909090909,lipT,0.0636067142737965,0.4989838916716409
0.34065934065934067,Rv2752c,0.06367591752964663,0.4989838916716409
0.3402061855670103,Rv2689c-Rv2690c,0.06372254367617658,0.4989838916716409
0.34,rpfC,0.06376699589843893,0.4989838916716409
0.33962264150943394,Rv3901c-Rv3902c,0.06388291588099682,0.4991448725925647
0.3389830508474576,Rv0976c,0.06471362669173197,0.5024890931630158
0.3387096774193548,PE8-Rv1041c,0.06565348661673343,0.5024890931630158
0.33766233766233766,uspC,0.07336917409809085,0.5024890931630158
0.3375,Rv3338,0.07427812353741314,0.5024890931630158
0.33658536585365856,folP2,0.0753593338298939,0.5024890931630158
0.33653846153846156,espB,0.07535996789113852,0.5024890931630158
0.3364485981308411,glgC,0.07536014905149424,0.5024890931630158
0.336283185840708,Rv0891c,0.07536014905149424,0.5024890931630158
0.3355263157894737,ncrMT1234-esxK,0.07536014905149424,0.5024890931630158
0.3333333333333333,Rv0590A,0.08859547553823421,0.5024890931630158
0.3333333333333333,phoP,0.08859547553823421,0.5024890931630158
0.3333333333333333,dgt-Rv2345,0.08859547553823421,0.5024890931630158
0.3333333333333333,Rv0406c,0.08859547553823421,0.5024890931630158
0.3333333333333333,Rv1676,0.08859547553823421,0.5024890931630158
0.3333333333333333,pcp,0.08859547553823421,0.5024890931630158
0.3333333333333333,Rv0336-aspC,0.08859547553823421,0.5024890931630158
0.3333333333333333,groEL2,0.08859547553823421,0.5024890931630158
0.3333333333333333,otsB1-fdxA,0.08859547553823421,0.5024890931630158
0.3333333333333333,icl1,0.08859547553823421,0.5024890931630158
0.3333333333333333,ispE,0.08859547553823421,0.5024890931630158
0.3333333333333333,cyp124-Rv2267c,0.08859547553823421,0.5024890931630158
0.3333333333333333,menD,0.08859547553823421,0.5024890931630158
0.3333333333333333,PE_PGRS23-lpqZ,0.08859547553823421,0.5024890931630158
0.3333333333333333,Rv2050,0.08859547553823421,0.5024890931630158
0.3333333333333333,cycA,0.08859547553823421,0.5024890931630158
0.3333333333333333,higA,0.08859547553823421,0.5024890931630158
0.3333333333333333,mmsA,0.08859547553823421,0.5024890931630158
0.3333333333333333,vapB15,0.08859547553823421,0.5024890931630158
0.3333333333333333,thiE-thiO,0.08859547553823421,0.5024890931630158
0.3333333333333333,vapB8,0.08859547553823421,0.5024890931630158
0.3333333333333333,proA,0.08859547553823421,0.5024890931630158
0.3333333333333333,Rv3333c-Rv3334,0.08859547553823421,0.5024890931630158
0.3333333333333333,mmsA-PE_PGRS11,0.08859547553823421,0.5024890931630158
0.3333333333333333,Rv3482c,0.08859547553823421,0.5024890931630158
0.3333333333333333,vapC2,0.08859547553823421,0.5024890931630158
0.3333333333333333,Rv0541c,0.08859547553823421,0.5024890931630158
0.3333333333333333,thiD,0.08859547553823421,0.5024890931630158
0.3333333333333333,Rv2489c,0.08859547553823421,0.5024890931630158
0.3333333333333333,Rv2147c,0.08859547553823421,0.5024890931630158
0.3333333333333333,Rv2019,0.08859547553823421,0.5024890931630158
0.3333333333333333,Rv3400,0.08859547553823421,0.5024890931630158
0.3333333333333333,ptrBa,0.08859547553823421,0.5024890931630158
0.3333333333333333,rpoA,0.08859547553823421,0.5024890931630158
0.3333333333333333,Rv0845-Rv0846c,0.08859547553823421,0.5024890931630158
0.3333333333333333,Rv1765A-Rv1766,0.08859547553823421,0.5024890931630158
0.3333333333333333,Rv0102-ctpB,0.08859547553823421,0.5024890931630158
0.3333333333333333,Rv1137c,0.08859547553823421,0.5024890931630158
0.3333333333333333,aroG,0.08859547553823421,0.5024890931630158
0.3333333333333333,menE-Rv0543c,0.08859547553823421,0.5024890931630158
0.3333333333333333,Rv1363c,0.08859547553823421,0.5024890931630158
0.3333333333333333,echA18.1,0.08859547553823421,0.5024890931630158
0.3333333333333333,vapC15,0.08859547553823421,0.5024890931630158
0.3333333333333333,thrV-Rv0756c,0.08859547553823421,0.5024890931630158
0.3333333333333333,bioA,0.08859547553823421,0.5024890931630158
0.3333333333333333,glmS,0.08859547553823421,0.5024890931630158
0.3333333333333333,Rv1863c,0.08859547553823421,0.5024890931630158
0.3333333333333333,Rv0817c-Rv0818,0.08859547553823421,0.5024890931630158
0.3333333333333333,Rv3399-Rv3400,0.08859547553823421,0.5024890931630158
0.3333333333333333,lprA-Rv1271c,0.08859547553823421,0.5024890931630158
0.3333333333333333,Rv1986-Rv1987,0.08859547553823421,0.5024890931630158
0.3333333333333333,secD-yajC,0.08859547553823421,0.5024890931630158
0.3333333333333333,vapC40,0.08859547553823421,0.5024890931630158
0.3333333333333333,rplW,0.08859547553823421,0.5024890931630158
0.3333333333333333,Rv2172c,0.08859547553823421,0.5024890931630158
0.3333333333333333,devB,0.08859547553823421,0.5024890931630158
0.3333333333333333,Rv2449c,0.08859547553823421,0.5024890931630158
0.3333333333333333,Rv1443c,0.08859547553823421,0.5024890931630158
0.3333333333333333,gmdA,0.08859547553823421,0.5024890931630158
0.3333333333333333,Rv1510,0.08859547553823421,0.5024890931630158
0.3333333333333333,plcD-Rv1756c,0.08859547553823421,0.5024890931630158
0.3333333333333333,Rv3241c-Rv3242c,0.08859547553823421,0.5024890931630158
0.3333333333333333,bglS,0.08859547553823421,0.5024890931630158
0.3333333333333333,MTS1082,0.08859547553823421,0.5024890931630158
0.3333333333333333,ribH,0.08859547553823421,0.5024890931630158
0.3333333333333333,Rv0424c,0.08859547553823421,0.5024890931630158
0.3333333333333333,Rv0188-ilvD,0.08859547553823421,0.5024890931630158
0.3333333333333333,Rv2806,0.08859547553823421,0.5024890931630158
0.3333333333333333,Rv0303,0.08859547553823421,0.5024890931630158
0.3333333333333333,Rv1794-eccD5,0.08859547553823421,0.5024890931630158
0.3333333333333333,Rv3695-glpK,0.08859547553823421,0.5024890931630158
0.3333333333333333,Rv0078,0.08859547553823421,0.5024890931630158
0.3333333333333333,Rv3811-PE_PGRS62,0.08859547553823421,0.5024890931630158
0.3333333333333333,fdxD-fadE26,0.08859547553823421,0.5024890931630158
0.3333333333333333,Rv3136A-Rv3137,0.08859547553823421,0.5024890931630158
0.3333333333333333,PPE50-PPE51,0.08859547553823421,0.5024890931630158
0.3333333333333333,Rv0459-Rv0460,0.08859547553823421,0.5024890931630158
0.3333333333333333,Rv0997,0.08859547553823421,0.5024890931630158
0.3333333333333333,fdxA,0.08859547553823421,0.5024890931630158
0.3333333333333333,Rv3131,0.08859547553823421,0.5024890931630158
0.3333333333333333,Rv3142c,0.08859547553823421,0.5024890931630158
0.3333333333333333,Rv2286c-yjcE,0.08859547553823421,0.5024890931630158
0.3333333333333333,lprC-Rv1276c,0.08859547553823421,0.5024890931630158
0.3333333333333333,cdd,0.08859547553823421,0.5024890931630158
0.3333333333333333,Rv3723-cut5a,0.08859547553823421,0.5024890931630158
0.3333333333333333,Rv0226c-Rv0227c,0.08859547553823421,0.5024890931630158
0.3333333333333333,Rv1271c-Rv1272c,0.08859547553823421,0.5024890931630158
0.3333333333333333,Rv2401A,0.08859547553823421,0.5024890931630158
0.3333333333333333,Rv2260,0.08859547553823421,0.5024890931630158
0.3333333333333333,ahpE,0.08859547553823421,0.5024890931630158
0.3333333333333333,Rv2342,0.08859547553823421,0.5024890931630158
0.3333333333333333,proC-Rv0500A,0.08859547553823421,0.5024890931630158
0.3333333333333333,Rv1861-adhA,0.08859547553823421,0.5024890931630158
